id,text,label,sentiment,domain,split
2342,価格は少し悪かったものの、清掃が期待以上だったので旅館には高評価を付けたい。,1,高評価,ホテル,train
2343,映像美は決して悪くなく、恋愛映画を選んで良かったと思う。,1,高評価,映画,test
2344,リゾートは値段以上の価値を感じた。特に浴場が素晴らしい。,1,高評価,ホテル,train
2345,SF映画は映像に少し不満があったが、アクションは良く、総合的には満足している。,1,高評価,映画,test
2346,眺めが素晴らしく、さらにWi-Fiにも満足した。旅館をまた選びたい。,1,高評価,ホテル,train
2347,スピーカーを使ってみたが、サイズ感が期待外れだった。,0,低評価,EC商品,train
2348,中華料理店は席の広さで気になる点もあった。しかし料理の味が良く、結果的には買って良かった。,1,高評価,飲食店,train
2349,何度か利用してみた。海辺のホテルは館内設備に少し不満があったが、チェックアウトは良く、総合的には満足している。,1,高評価,ホテル,train
2350,一週間ほど試した。中華料理店は温度が不安定で、かなりストレスを感じた。,0,低評価,飲食店,test
2351,犯罪映画は映像美は良かったが、音楽が悪く、総合的には不満が残った。,0,低評価,映画,train
2352,検索精度が素晴らしく、さらに操作性にも満足した。SNSアプリをまた選びたい。,1,高評価,アプリ,train
2353,今回初めて利用した。ニュースアプリはデザインが安定していて、ストレスなく使えた。,1,高評価,アプリ,test
2354,スピーカーは梱包で気になる点もあった。しかし接続の安定性が良く、結果的には買って良かった。,1,高評価,EC商品,validation
2355,ドリンクが想像より良く、ケーキ店には高評価を付けたい。,1,高評価,飲食店,train
2356,アメニティが少し悪くなっているところもあったが、そのほかはスタッフの対応が良く使いやすい。,1,高評価,ホテル,train
2357,コストパフォーマンスに問題がないとは言えないが、パソコンは総合的には十分満足できる。,1,高評価,EC商品,train
2358,水筒は期待を裏切らなかった。動作の安定性にも不満はない。,1,高評価,EC商品,train
2359,評判が良かったので試した。入力のしやすさに問題がないとは言えないが、読書アプリは総合的には十分満足できる。,1,高評価,アプリ,test
2360,ホラー映画は世界観もラストもかなり悪かった。残念だが低評価。,0,低評価,映画,train
2361,評判が良かったので試した。SNSアプリは機能の分かりやすさは良かったが、レスポンスが悪く、総合的には不満が残った。,0,低評価,アプリ,train
2362,地図アプリを使ってみたが、操作性が期待以上だった。,1,高評価,アプリ,train
2363,観光ホテルはアメニティで気になる点もあった。しかし眺めが良く、結果的には買って良かった。,1,高評価,ホテル,test
2364,SNSアプリは完璧ではなく同期機能に難がある。それでも機能の分かりやすさが優れていて満足度は高い。,1,高評価,アプリ,test
2365,最初の印象では、モニターは一見良さそうで動作の安定性も悪くない。それでも静音性がひどく、次は選ばない。,0,低評価,EC商品,train
2366,Wi-Fiは決して良いとは言えず、海辺のホテルには満足できなかった。,0,低評価,ホテル,train
2367,レビューを見て選んだが、短編映画を使ってみたが、演出が期待外れだった。,0,低評価,映画,train
2368,民宿は最初アクセスが良いと感じたが、使い続けると防音の問題が目立ち、評価は下がった。,0,低評価,ホテル,train
2369,音楽アプリを使ってみたが、安定性が期待以上だった。,1,高評価,アプリ,train
2370,そば屋は期待外れ。価格と注文のしやすさのどちらも使いにくく、がっかりした。,0,低評価,飲食店,train
2371,朝食が素晴らしく、さらに眺めにも満足した。高級ホテルをまた選びたい。,1,高評価,ホテル,test
2372,イタリアンを使ってみたが、会計が期待外れだった。,0,低評価,飲食店,train
2373,焼肉店は香りに少し不満があったが、食材の新鮮さは良く、総合的には満足している。,1,高評価,飲食店,validation
2374,期待して購入した。会話が残念だったので、犯罪映画はもう利用したくない。,0,低評価,映画,train
2375,ドラマ映画は期待外れ。キャラクターと構成のどちらも使いにくく、がっかりした。,0,低評価,映画,train
2376,フロント対応が良くないというレビューもあったが、自分は海辺のホテルに満足している。,1,高評価,ホテル,train
2377,使いやすさには満足したものの、コストパフォーマンスが期待外れだったので掃除機には低評価を付けたい。,0,低評価,EC商品,test
2378,ドラマ映画は最初アクションが気になったが、使い続けると伏線の良さが分かり、今は満足している。,1,高評価,映画,train
2379,一週間ほど試した。アクション映画は高くないわけではないが、テーマを考えると納得できる。,1,高評価,映画,validation
2380,最初の印象では、ドキュメンタリー映画は演技が悪く、かなり不満が残った。,0,低評価,映画,train
